ITEMNAME,sales_channel,mapped_pack_size,anchor_pack,pl1,pl2,pl3,pl4,segment_enterprise_anchor_target_price,segment_a_anchor_target_price,segment_b_anchor_target_price,segment_c_anchor_target_price,segment_d_anchor_target_price,anchor_book_price_per_weight,anchor_floor_price_per_weight,p10,p20,p30,p40,p50,p60,p70,p80,p90
USL-775 HIGH TEMP SYN CHAIN LUBE     55G DRUM,NON-DISTRIBUTION,DRUM,TOTE,LUBRICANT,Chain Oils,USL,USL-775 HIGH TEMP SYN CHAIN LUBE,6.844106027635106,6.844106027635106,6.844106027635107,6.844106027635107,6.844106027635107,7.528516630398617,5.4755093983567384,9.654543368517668,9.654543368517668,9.654543368517668,9.654543368517668,9.654543368517668,9.654543368517668,9.654543368517668,9.654543368517668,9.654543368517668
250 CST FG HIGH TEMP OVEN CHAIN LUBE     5G PAIL,NON-DISTRIBUTION,SMALL,DRUM,LUBRICANT,Chain Oils,USL,250 CST FG High Temp Oven Chain Lube,8.986792452830189,11.606415094339622,11.606415094339622,11.606415094339622,11.606415094339622,12.377719298245612,6.7864685208003275,11.982564102564103,11.982564102564103,11.982564102564103,11.982564102564103,11.982564102564103,11.982564102564103,11.982564102564103,11.982564102564103,11.982564102564103
CIMSTAR 70-HFP     55G / 208L BLUE PLASTIC DRUM,NON-DISTRIBUTION,DRUM,DRUM,METAL REMOVAL,SEMI-SYNTHETIC,CIM,CIMSTAR 70-HFP,3.0273326001522403,3.066343146041757,3.066343146041757,3.0927704637886033,3.3653636363636363,3.372977460645933,1.866165114116329,3.2594285714285713,3.2594285714285713,3.2594285714285713,3.2594285714285713,3.3653636363636363,3.3653636363636363,3.3653636363636363,3.3653636363636363,3.3653636363636363
2058-68 - SYN VAC-PUMP FLUID   1GL 4X1 CASE BLK,NON-DISTRIBUTION,SMALL,SMALL,LUBRICANT,Compressor & Vacuum,ISEL,2015/2058/4416/6731/Rotosyn/ Rotosyn B/ NXT 717 HD ISO 68,3.2583333333333333,3.2583333333333333,4.060652149347897,4.245227247045528,4.245227247045528,4.245227247045528,1.4910277088230288,4.853448275862069,4.853448275862069,4.853448275862069,4.853448275862069,4.853448275862069,4.853448275862069,4.853448275862069,4.853448275862069,4.853448275862069
MILFORM OAK50-15     55G / 208L PINK STEEL DRUM,NON-DISTRIBUTION,DRUM,DRUM,METAL FORMING,EVAPORATIVES,MIL,MILFORM OAK 50-15,2.8678125000000003,2.8678125000000003,2.8678125000000003,2.8678125000000003,2.8678125000000003,3.0043750000000005,1.5494334864672363,2.645277777777778,2.73125,2.73125,2.73125,2.73125,2.73125,2.73125,2.73125,2.73125
NITEC 5300A     208L/55G,NON-DISTRIBUTION,DRUM,DRUM,SURFACE FINISHING,PLATING,NITEC,NITEC 5300A,3.567676672,3.567676672,3.567676672,3.567676672,3.567676672,3.7375660377358493,2.410062893081761,3.298816466552316,3.298816466552316,3.298816466552316,3.298816466552316,3.397787307,3.397787307,3.397787307,3.397787307,3.397787307
CIMPERIAL 861     55G / 208L PINK STEEL DRUM (NET),NON-DISTRIBUTION,DRUM,DRUM,METAL REMOVAL,"MINERAL, SOLUBLE",CIM,CIMPERIAL 861,2.548398938522778,2.7015202203325943,2.777954733658537,3.024845132743363,3.0730147860152472,3.0730147860152472,1.9785542967253222,3.024845132743363,3.1415929203539825,3.179955752,3.2833185840707966,3.3910398230088497,3.3910398230088497,3.3910398230088497,3.3910398230088497,3.5332743362831858
PERLUBE AW-32-S       55GL DRUM,NON-DISTRIBUTION,DRUM,DRUM,LUBRICANT,MAINTENANCE,PER,PERLUBE AW-32-S / GX AW 32 / DOUBLE-LUBE AW 32,1.1848370927318295,1.291829573934837,1.3974937343358396,1.522406015037594,1.5385221151470225,1.5385221151470225,0.8921106969301186,1.2147869674185463,1.2855639097744362,1.3423809523809525,1.4669172932330825,1.4842857142857144,1.494486215538847,1.555137844611529,1.722406015037594,2.159849624
MILFORM OAK HC-EVAP     5G / 19L PINK PLASTIC PAIL,NON-DISTRIBUTION,SMALL,DRUM,METAL FORMING,EVAPORATIVES,MIL,MILFORM OAK HC-EVAP,2.4003641456582634,3.1330252100840332,3.1330252100840332,3.3686694196242777,3.3686694196242777,3.3686694196242777,1.6564431215700601,2.905475,2.905475,2.905475,2.905475,2.905475,2.905475,2.905475,2.905475,2.905475
PERDRAW 1060       55GL DRUM,NON-DISTRIBUTION,DRUM,DRUM,METAL FORMING,EVAPORATIVES,PER,PERDRAW 1060,2.4420532786885247,2.4420532786885247,2.4420532786885247,2.4420532786885247,2.4420532786885247,2.558341530054645,1.6691121689785624,2.3257650273224044,2.3257650273224044,2.3257650273224044,2.3257650273224044,2.3257650273224044,2.3257650273224044,2.3257650273224044,2.3257650273224044,2.3257650273224044
PRIME      208L/55G,NON-DISTRIBUTION,DRUM,DRUM,INDUSTRIAL CLEANERS,MAINTENANCE,PRIME,PRIME,1.337784480966797,1.3760068947087054,1.4014885038699778,1.4651925267731583,1.4651925267731583,1.4651925267731583,0.2971906402425682,1.615708245243129,1.636892177589852,1.636892177589852,1.8600634249471457,1.8600634249471457,1.915877378435518,1.915877378435518,1.915877378435518,1.915877378435518
EP GEAR LUBE S-150   5G/19L PAIL TH,NON-DISTRIBUTION,SMALL,TOTE,LUBRICANT,MAINTENANCE,RVOC,EP GEAR LUBE S-150 / SUNEX GEAR OIL 150 EP,1.5358761990113838,1.5358761990113838,1.749877750611247,1.8490523540256059,1.9106492077036281,1.9106492077036281,1.2511040206691875,5.390835579514825,5.390835579514825,5.390835579514825,5.390835579514825,5.390835579514825,5.390835579514825,5.390835579514825,5.390835579514825,5.390835579514825
UNI KLEEN 14-B     50 LB BAG,NON-DISTRIBUTION,BAG,DRUM,INDUSTRIAL CLEANERS,ALKALINE CLEANERS / DESCALERS,UNI KLEEN,UNI KLEEN 14-B,1.259625,1.846064014380509,1.880250385017185,1.965716311608875,1.965716311608875,1.965716311608875,1.175616369641153,1.3628,1.3628,1.3628,1.3628,1.3628,1.3628,1.3628,1.3628,2.5738
PERKOOL 9655      5GLPL,NON-DISTRIBUTION,SMALL,TOTE,METAL REMOVAL,"MINERAL, SOLUBLE",PER,PERKOOL 9655,2.5224748415952294,2.5224748415952294,2.5224748415952294,2.5224748415952294,2.965441602482405,2.965441602482405,2.2613876391985035,3.5451219512195125,3.5451219512195125,3.5451219512195125,3.5451219512195125,4.1465853658536584,5.584878048780488,5.584878048780488,5.584878048780488,5.584878048780488
DI WATER     330-GAL TOTE,NON-DISTRIBUTION,TOTE,DRUM,Cooling Towers,Additives,DI Water,"WATER, DEIONIZED",0.1272577087798078,0.25797892466892547,0.26275631216279444,0.2746997808974669,0.2746997808974669,0.2746997808974669,0.1272577087798078,0.26192727272727273,0.26192727272727273,0.26192727272727273,0.26192727272727273,0.3400181818181818,0.3400181818181818,0.3400181818181818,0.3400181818181818,0.3400181818181818
4432-320 - PAG GEAR FLUID   1GL 4X1 CASE BLK,NON-DISTRIBUTION,SMALL,SMALL,LUBRICANT,MAINTENANCE,ISEL,4432 Glycol/PAG Gear fluid ISO 320,5.80969697,5.80969697,5.80969697,5.80969697,5.80969697,6.390666666666667,3.342823980152401,5.80969697,5.80969697,5.80969697,5.80969697,5.80969697,5.80969697,5.80969697,5.80969697,5.80969697
POLYDRAW IVORY 06      208L/55G,NON-DISTRIBUTION,DRUM,DRUM,METAL FORMING,"MINERAL, SOLUBLE",POLYDRAW,PERKOOL 9225,2.7349677419354843,2.7349677419354843,2.7349677419354843,2.7349677419354843,2.7349677419354843,2.8652043010752695,2.2229151778329195,2.604731182795699,2.604731182795699,2.604731182795699,2.604731182795699,2.604731182795699,2.604731182795699,2.604731182795699,2.604731182795699,2.604731182795699
TECHNIBRITE T-CHROME COMPLEXOR     55G DRUM,NON-DISTRIBUTION,DRUM,DRUM,SURFACE FINISHING,PLATING,TECHNI,TECHNIBRITE T-CHROME COMPLEXOR,2.064111328,2.064111328,2.064111328,2.064111328,2.064111328,2.162402344,1.1633015865384617,1.965820313,1.965820313,1.965820313,1.965820313,1.965820313,1.965820313,1.965820313,1.965820313,1.965820313
PGA-F     18.9L/5G PAIL,NON-DISTRIBUTION,SMALL,DRUM,SURFACE FINISHING,Additives,PGA,PGA-F / LIQUID ABF,2.416431535269709,2.614668049792531,2.614668049792531,3.231888757861635,3.231888757861635,3.231888757861635,0.913281604,3.7138636363636364,3.7138636363636364,4.145,4.559545454545455,4.559545454545455,4.559545454545455,4.559545454545455,4.559545454545455,4.559545454545455
PHOS DIP 38GB REPLENISHER     1249L/330G,NON-DISTRIBUTION,TOTE,TOTE,SURFACE FINISHING,HEAVY ZINC AND MANGANESE,PHOS DIP,PHOS DIP 38GB REPLENISHER,1.1495265384615385,1.1495265384615385,1.1495265384615385,1.1495265384615385,1.1495265384615385,1.2042658974358975,0.7958353762820514,1.0947871794871795,1.0947871794871795,1.0947871794871795,1.0947871794871795,1.0947871794871795,1.0947871794871795,1.0947871794871795,1.0947871794871795,1.0947871794871795
PERLUBE WL-68-D     1041L/275G TOTE,NON-DISTRIBUTION,TOTE,TOTE,LUBRICANT,MAINTENANCE,PER,Double Lube GP 68/ Perlube WL 68-D,1.1689663578742078,1.1689663578742078,1.1689663578742078,1.1689663578742078,1.1689663578742078,1.2858629936616286,1.0688680531012036,1.2549975621647977,1.3689663578742077,1.3689663578742077,1.3689663578742077,1.3689663578742077,1.3689663578742077,1.3689663578742077,1.3689663578742077,1.3689663578742077
GX GRIND 1221L     1249L/330G,NON-DISTRIBUTION,TOTE,TOTE,METAL REMOVAL,"SYNTHETIC, SOLUBLE",GX,GX GRIND 1221L,1.1206529051987768,1.1206529051987768,1.1206529051987768,1.1206529051987768,1.1206529051987768,1.1740173292558616,0.9559069075250267,1.267288481141692,1.267288481141692,1.267288481141692,1.267288481141692,1.267288481141692,1.267288481141692,1.267288481141692,1.2672884811416922,1.2672884811416922
DOUBLE-LUBE GPO 68      208L/55G,NON-DISTRIBUTION,DRUM,DRUM,LUBRICANT,MAINTENANCE,Double,Double Lube GP 68/ Perlube WL 68-D,1.3570559610705597,1.3570559610705597,1.812163017,1.8945340632603402,1.8945340632603402,1.8945340632603402,1.1275083607461476,1.3570559610705597,1.3570559610705597,1.3570559610705597,1.3570559610705597,1.3570559610705597,1.3570559610705597,3.008880778588808,3.008880778588808,3.008880778588808
6731-320 - SYN BLOWER LUBE   1QT 12X1 CASE FS,NON-DISTRIBUTION,SMALL,SMALL,LUBRICANT,Compressor & Vacuum,ISEL,2015/2058/4416/6731/Rotosyn/Vortex/Rotosyn B ISO 320,4.576393034825871,4.576393034825871,5.095862068965517,5.735475793958171,5.735475793958171,5.735475793958171,1.8670651945420962,5.867272727272727,5.973181818181819,6.043636363636363,6.043636363636364,6.043636363636364,6.043636363636364,6.152727272727272,6.152727272727272,6.152727272727272
PERLUBE WL-68-D      BULK GALLONS,NON-DISTRIBUTION,BULK,BULK,LUBRICANT,MAINTENANCE,PER,Double Lube GP 68/ Perlube WL 68-D,1.2163519133315843,1.2858577369505322,1.2858577369505322,1.325957250576848,1.325957250576848,1.4144435106455855,0.9763956752674553,1.2163519133315843,1.2163519133315843,1.2163519133315843,1.2163519133315843,1.2858577369505322,1.2858577369505322,1.2858577369505322,1.325957250576848,1.325957250576848
PERKOOL 5444     1249L/330G TOTE,NON-DISTRIBUTION,TOTE,DRUM,METAL REMOVAL,SEMI-SYNTHETIC,PER,PERKOOL 5444 / DOUBLE-CUT PEARL 55,3.2795814977973565,3.452578038927653,3.5842571069722395,3.6546255506607928,3.7471778845618866,3.7471778845618866,2.598923767948194,3.652578038927653,3.652578038927653,3.652578038927653,3.652578038927653,3.652578038927653,3.652578038927653,3.652578038927653,3.652578038927653,3.652578038927653
PX-5     100 LB   FDR,NON-DISTRIBUTION,DRUM,DRUM,SURFACE FINISHING,BLACKENING,PX,PX-5,2.03932,2.25916,2.32238,2.38586,2.587691520745693,2.587691520745693,1.7894692321109855,6.4632000000000005,7.829199999999999,7.829199999999999,8.1883,8.1883,8.1883,8.1883,9.5572,9.5572
BLUE STAR XH 9650/460-1.5     KEG (LINED),NON-DISTRIBUTION,DRUM,DRUM,LUBRICANT,GREASE,BLUE,Blue Star XH 9650/460-1.5,6.628825,6.628825,6.628825,6.628825,6.628825,6.944483333333334,6.6178418803418815,6.313166666666667,6.313166666666667,6.313166666666667,6.313166666666667,6.313166666666667,6.313166666666667,6.313166666666667,6.313166666666667,6.313166666666667
ACCUCUT HD 46       55GL   DRUM,NON-DISTRIBUTION,DRUM,DRUM,METAL REMOVAL,"MINERAL, STRAIGHT",ACCU,ACCUCUT HD 46,2.6423250000000005,2.6423250000000005,2.6423250000000005,2.6423250000000005,2.6423250000000005,2.7681500000000003,1.143105,2.04815,2.5165,2.5165,2.5165,2.5165,2.5165,2.5165,2.5165,2.5165
PERKOTE 40-376      5GLPL,NON-DISTRIBUTION,SMALL,DRUM,METAL PROTECTION,NON-SYNTHETIC,PER,PERKOTE 40-376,3.6984415584415586,3.6984415584415586,3.6984415584415586,4.110571428571428,4.110571428571428,4.110571428571428,1.7514891500034353,3.0142857142857142,3.0142857142857142,3.104857142857143,4.3505714285714285,4.3505714285714285,4.3505714285714285,4.3505714285714285,4.3505714285714285,4.3505714285714285
AC STOP LEAK ISO 240 [BL] 5GL PAIL BLK,NON-DISTRIBUTION,SMALL,SMALL,LUBRICANT,MISCELLANEOUS,ISEL,4973-200 Total System Leak Stop ISO 240 Blue,10.78886986,10.78886986,10.78886986,10.78886986,10.78886986,11.302625570776257,2.8126064980681416,10.275114155251142,10.275114155251142,10.275114155251142,10.275114155251142,10.275114155251142,10.275114155251142,10.275114155251142,10.275114155251142,10.275114155251142
PFS VIB-BRITE 318-B      55GL DRUM,NON-DISTRIBUTION,DRUM,DRUM,METAL REMOVAL,"SYNTHETIC, SOLUBLE",PFS,PFS VIB-BRITE 318-B,1.461860294117647,1.461860294117647,1.461860294117647,1.461860294117647,1.461860294117647,1.5314726890756303,0.9843204104718811,1.5922478991596638,1.5922478991596638,1.5922478991596638,1.5922478991596638,1.5922478991596638,1.5922478991596638,1.5922478991596638,1.5922478991596638,1.5922478991596638
STAR CLEAN 1154     208L/55G DRUM,NON-DISTRIBUTION,DRUM,TOTE,INDUSTRIAL CLEANERS,ALKALINE CLEANERS / DESCALERS,STAR,STAR CLEAN 1154,0.9126699029126213,0.9126699029126213,0.9126699029126213,0.9126699029126213,0.9202910602910603,1.0039368932038835,0.27755345983496404,0.8076923076923077,0.8076923076923077,0.8076923076923077,0.8076923076923077,0.8076923076923077,0.8076923076923077,0.8076923076923077,0.9202910602910603,0.9202910602910603
6043-46 - SEMI-SYN COMP LUBE   1QT 12X1 CASE FS,NON-DISTRIBUTION,SMALL,SMALL,LUBRICANT,Compressor & Vacuum,ISEL,6243/6043/6044/2217/ Semisyn Plus/Vortex Semi ISO 46,5.281977272727273,5.281977272727273,5.281977272727273,5.281977272727273,5.281977272727273,5.5335,1.9207692307692306,4.883636363636364,4.883636363636364,4.883636363636364,4.883636363636364,5.030454545454545,5.030454545454545,5.030454545454545,5.030454545454545,5.030454545454545
PERKOOL 707-P      55GL DRUM,NON-DISTRIBUTION,DRUM,DRUM,METAL REMOVAL,"SYNTHETIC, SOLUBLE",PER,PERKOOL 707-P,1.3500253164556963,1.3500253164556963,1.3500253164556963,1.3500253164556963,1.3500253164556963,1.414312236,0.8938826728826729,1.4857383966244724,1.4857383966244724,1.4857383966244724,1.4857383966244724,1.4857383966244724,1.4857383966244724,1.4857383966244724,1.4857383966244726,1.4857383966244726
4425-120 - NXT POE - RC OIL   1GL 4X1 CASE MTL,NON-DISTRIBUTION,SMALL,DRUM,LUBRICANT,Refrigeration Fluids,ISEL,4425 NXT POE RC Oil/ POE Comp Lube ISO 120,5.8822528735632185,6.420942528735632,6.420942528735632,6.5169999999999995,7.217552534,7.217552534,5.140844365470595,7.539375,7.539375,7.539375,7.539375,7.539375,7.539375,7.539375,7.539375,7.539375
PERCHEM 1195-70      55GL DRUM,NON-DISTRIBUTION,DRUM,DRUM,INDUSTRIAL CLEANERS,SOLVENT,PER,PERCHEM 1195-70,1.4440760869565217,1.4440760869565217,1.4440760869565217,1.4440760869565217,1.447059891107078,1.588483695652174,1.1719497705073647,1.6440760869565216,1.6440760869565216,1.6440760869565216,1.6440760869565216,1.6440760869565216,1.6440760869565216,1.6440760869565216,1.6440760869565216,1.6440760869565216
2032-460 - SYN EP GEAR LUBE   5GL PAIL GRN,NON-DISTRIBUTION,SMALL,SMALL,LUBRICANT,MAINTENANCE,ISEL,2032 SYN EP Gear Lube ISO 460,4.2975394736842105,4.2975394736842105,4.2975394736842105,4.2975394736842105,4.2975394736842105,4.502184210526316,1.9353743859649122,4.092894736842105,4.092894736842105,4.092894736842105,4.092894736842105,4.092894736842105,4.092894736842105,4.092894736842105,4.092894736842105,4.092894736842105
PERKOOL 9201-RG      325GL STL TOTE,NON-DISTRIBUTION,TOTE,TOTE,METAL REMOVAL,"MINERAL, SOLUBLE",PER,PERKOOL 9201,2.018773322747122,2.018773322747122,2.018773322747122,2.018773322747122,2.3580121942151835,2.3580121942151835,1.7004660146307706,2.218773322747122,2.218773322747122,2.218773322747122,2.218773322747122,2.218773322747122,2.218773322747122,2.218773322747122,2.218773322747122,2.218773322747122
6035-100 - DIESTER HP-BA COMP LUBE [BL]   55GL DRUM BLK,NON-DISTRIBUTION,DRUM,SMALL,LUBRICANT,Compressor & Vacuum,ISEL,6019/6035/6067/6863/Rotosyn HD/Vortex Diester/SUMMA Recip ISO 100 Blue,3.4865625,3.652,3.8346666666666667,3.960263157894737,3.960263157894737,4.017200000000001,1.8785777558277361,3.2465625,3.2465625,3.2465625,3.2465625,3.2465625,3.2465625,3.2465625,3.2465625,3.2465625
AQUAKLEAN ODP     5GL PAIL,NON-DISTRIBUTION,SMALL,SMALL,Cooling Towers,Additives,AQUAKLEAN,AQUAKLEAN ODP,3.1454545454545455,6.260177922077923,6.376107142857144,6.665930194805195,6.665930194805195,6.665930194805195,0.7904189084724799,3.5454545454545454,3.5454545454545454,7.701363636363637,7.701363636363637,7.8125,7.8125,7.8125,7.8125,7.8125
PERLUBE AW-15      5GLPL,NON-DISTRIBUTION,SMALL,SMALL,LUBRICANT,MAINTENANCE,PER,PERLUBE AW-15,2.61,2.61,2.7944444444444447,2.7944444444444447,2.7944444444444447,2.871,1.093900802469136,2.0880555555555556,2.61,2.61,2.61,2.61,3.1944444444444446,3.1944444444444446,3.1944444444444446,3.1944444444444446
MIRAGE EZ 451     55G DRUM,NON-DISTRIBUTION,DRUM,DRUM,INDUSTRIAL CLEANERS,ALKALINE CLEANERS / DESCALERS,MIRAGE,MIRAGE EZ 451,1.3212727272727274,1.4029917355371901,1.625661818181818,1.684181818181818,1.684181818181818,1.684181818181818,1.0526859005640825,1.5212727272727273,1.5212727272727273,1.5212727272727273,1.602991736,1.602991736,1.6351239669421487,1.684181818181818,1.684181818181818,1.684181818181818
P-140     55G DRUM,NON-DISTRIBUTION,DRUM,DRUM,Wastewater,Organic Coagulants and Floculants,P,STERFLOC 630 / SUPERFLOC A-4330,3.9917333333333334,5.451189708222813,5.552137665782495,5.8045075596816975,5.8045075596816975,5.8045075596816975,1.9295823670582295,7.593688888888889,7.593688888888889,7.593688888888889,7.593688888888889,7.593688888888889,7.593688888888889,7.593688888888889,7.593688888888889,7.593688888888889
SPECTRUM 240     208L/55G DRUM,NON-DISTRIBUTION,DRUM,DRUM,INDUSTRIAL CLEANERS,ALKALINE CLEANERS / DESCALERS,SPECTRUM,SPECTRUM 240,1.098901098901099,1.098901098901099,1.098901098901099,1.098901098901099,1.2328304469791813,1.2328304469791813,0.4876916765840817,0.9281868131868132,1.098901098901099,1.098901098901099,1.098901098901099,1.098901098901099,1.098901098901099,1.098901098901099,1.098901098901099,1.5216117216117215
5032-15 - RESCUE - CONC COMP CLN 1GL 4X1 CASE WH,NON-DISTRIBUTION,SMALL,SMALL,LUBRICANT,Compressor & Vacuum,ISEL,5031 Rescue HTF HTCC/ 5032 Rescue Conc Comp CLN/5033 Rescue System CSC ISO 15,5.392162162162162,5.883357843137254,6.171039661388934,6.451541464179339,6.451541464179339,6.451541464179339,1.8361253343301942,5.282666666666667,5.282666666666667,5.282666666666667,5.282666666666667,5.282666666666667,5.282666666666667,5.282666666666667,5.282666666666667,5.282666666666667
PERCHEM 1000        5GLPL,NON-DISTRIBUTION,SMALL,SMALL,INDUSTRIAL CLEANERS,SOLVENT,PER,"PERCHEM 1000, A & TS, 1001, 1003, A, 1004, 1005-A, 1007",1.7203030303030304,1.7569454545454546,1.7569454545454546,1.7569454545454546,1.7569454545454546,1.9326400000000001,1.0987712540990862,1.7203030303030304,1.7203030303030304,1.7203030303030304,1.7203030303030304,1.7203030303030304,1.7203030303030304,1.7203030303030304,1.7203030303030304,1.7203030303030304
CIMSTAR 591CU     55G / 208L PINK STEEL DRUM,NON-DISTRIBUTION,DRUM,TOTE,METAL REMOVAL,SEMI-SYNTHETIC,CIM,CIMSTAR 591CU,3.458304954760879,3.4583067643257217,3.4583067643257217,3.4583067643257217,3.4583067643257217,3.804137440758294,1.532069654508246,2.6138405172413792,2.6138405172413792,2.6138405172413792,2.6138405172413792,2.6138405172413792,3.4851293103448273,3.4851293103448273,3.4851293103448273,3.4851293103448273
TECHNIPREP WAX 100     55G DRUM,NON-DISTRIBUTION,DRUM,DRUM,METAL PROTECTION,SYNTHETIC,TECHNI,TECHNIPREP WAX 100,1.3452992141944669,1.3452992141944669,1.3452992141944669,1.3452992141944669,1.3452992141944669,1.3756652267818577,1.3452992141944669,1.2506047516198704,1.2506047516198704,1.2506047516198704,1.2506047516198704,1.2506047516198704,1.2506047516198704,1.2506047516198704,1.2506047516198704,1.2506047516198704
C-NEUTRALIZER STM     275G TOTE,NON-DISTRIBUTION,TOTE,TOTE,SURFACE FINISHING,MISCELLANEOUS,C,C-NEUTRALIZER STM,1.1990236363636366,1.1990236363636366,1.1990236363636366,1.1990236363636366,1.1990236363636366,1.2561200000000003,0.5404593385645933,1.1419272727272727,1.1419272727272727,1.1419272727272727,1.141927272727273,1.141927272727273,1.141927272727273,1.141927272727273,1.141927272727273,1.141927272727273
TECHNIBRITE NI 310     5G PAIL,NON-DISTRIBUTION,SMALL,SMALL,SURFACE FINISHING,PLATING,TECHNI,TECHNIBRITE NI 310,4.780389908256881,4.780389908256881,4.780389908256881,4.780389908256881,4.780389908256881,5.008027523,1.0855779266055048,4.552752293577981,4.552752293577981,4.552752293577981,4.552752293577981,4.552752293577981,4.552752293577981,4.552752293577981,4.552752293577981,4.552752293577981
CIMSTAR 55B     5G / 19L PINK PLASTIC PAIL,NON-DISTRIBUTION,SMALL,DRUM,METAL REMOVAL,SEMI-SYNTHETIC,CIM,CIMSTAR 55B / CIMSTAR 700B,1.9477991452991454,1.9477991452991454,1.9477991452991454,2.1376794871794873,2.2381804438642297,2.3354926370757183,1.3054298746500004,2.443953488372093,2.443953488372093,2.443953488372093,2.443953488372093,2.5234883720930235,2.5234883720930235,2.5234883720930235,2.5234883720930235,2.5234883720930235
